,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
50,EX_co2_e,0.0,0.0,,0.03459524393318203,7.585994130332171,,-19.096551724137928,-7.240471869328481
51,EX_co2_e,0.0,0.0,,0.011146346852061279,2.53619753099319,,-19.096551724137928,-7.024863883847538
52,EX_co2_e,,,,,,,-19.096551724137928,-6.809255898366596
53,EX_co2_e,,,,,,,-19.096551724137928,-6.593647912885653
54,EX_co2_e,,,,,,,-19.096551724137928,-6.378039927404711
55,EX_co2_e,,,,,,,-19.096551724137928,-6.162431941923769
56,EX_co2_e,,,,,,,-19.096551724137928,-5.9468239564428265
57,EX_co2_e,,,,,,,-19.096551724137928,-5.731215970961884
58,EX_co2_e,,,,,,,-19.096551724137928,-5.5156079854809414
59,EX_co2_e,,,,,,,-19.096551724137928,-5.299999999999999
60,EX_co2_e,,,,,,,-18.79310344827586,-11.552631578947327
61,EX_co2_e,,,,,,,-18.79310344827586,-11.337023593466386
62,EX_co2_e,0.0,,,0.0,,,-18.79310344827586,-11.121415607985442
63,EX_co2_e,0.0,,,0.0023166831426917676,9.374135826333204,,-18.79310344827586,-10.9058076225045
64,EX_co2_e,0.0,,,0.00463336628541212,9.374135826348866,,-18.79310344827586,-10.690199637023557
65,EX_co2_e,0.0,,,0.006950049428120259,9.374135826351639,,-18.79310344827586,-10.474591651542616
66,EX_co2_e,0.0,,,0.009266732570826866,9.374135826351184,,-18.79310344827586,-10.258983666061674
67,EX_co2_e,0.0,,,0.0115834157135361,9.374135826353498,,-18.79310344827586,-10.04337568058073
68,EX_co2_e,0.0,,,0.013900098856243364,9.374135826353402,,-18.79310344827586,-9.827767695099789
69,EX_co2_e,0.0,,,0.016216781998951723,9.374135826354022,,-18.79310344827586,-9.612159709618846
70,EX_co2_e,0.0,,,0.01853346514165986,9.37413582635453,,-18.79310344827586,-9.396551724137904
71,EX_co2_e,0.0,0.0,,0.020850148284367456,9.374135826354546,,-18.79310344827586,-9.18094373865696
72,EX_co2_e,0.0,0.0,,0.023166831427076796,9.374135826355477,,-18.79310344827586,-8.965335753176019
73,EX_co2_e,0.0,0.0,,0.025483514569782966,9.374135826354651,,-18.79310344827586,-8.749727767695077
