,ATPM_flux,GAM_value,Mean_Difference,R2_Score
144,10.999999999999996,50,0.009526964789899362,0.008419919476910231
145,10.999999999999996,60,0.009526964789898376,0.008419919477084759
146,10.999999999999996,70,0.00952696478990084,0.008419919476624016
147,10.999999999999996,80,0.009526964789901187,0.008419919476557625
148,10.999999999999996,90,0.009526964789899927,0.008419919476794435
149,10.999999999999996,100,0.009526964789899573,0.00841991947686227
150,10.999999999999996,110,0.009526964789898772,0.008419919477008153
151,10.999999999999996,120,0.009526964789903062,0.008419919476221338
152,10.999999999999996,130,0.009526964789898746,0.008419919477015814
153,10.999999999999996,140,0.009526964789898307,0.00841991947709031
154,11.099999999999996,10,0.009526964789900678,0.0084199194766581
