id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd02711_c0	2-Keto-3-deoxy-6-phosphogluconate [c0]	C6H8O9P	-3	OVPRPPOVAXRCED-WVZVXSGGSA-K	O=C([O-])C(=O)CC(O)C(O)COP(=O)([O-])[O-]	-432.64	C04442	cpd02711
cpd03426_c0	Sirohydrochlorin [c0]	C42H38N4O16	-8	KWIZRXMMFRBUML-AHGFGAHVSA-F	CC1(CC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)C1CCC(=O)[O-])C(C)(CC(=O)[O-])C5CCC(=O)[O-])c(CC(=O)[O-])c4CCC(=O)[O-])c(CCC(=O)[O-])c3CC(=O)[O-]		C05778	cpd03426
cpd00089_c0	Glucose-1-phosphate [c0]	C6H11O9P	-2	HXXFSFRBOHSIMQ-VFUOTHLCSA-L	O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O	-430.78	C00103	cpd00089
cpd00109_c0	Cytochrome c3+ [c0]	C42H52FeN8O6S2	5				C00125	cpd00109
cpd00221_c0	D-Lactate [c0]	C3H5O3	-1	JVTAAEKCZFNVCJ-UWTATZPHSA-M	CC(O)C(=O)[O-]	-123.17	C00256	cpd00221
cpd00110_c0	Cytochrome c2+ [c0]	C42H52FeN8O6S2	4				C00126	cpd00110
cpd00139_c0	Glycolate [c0]	C2H3O3	-1	AEMRFAOFKBGASW-UHFFFAOYSA-M	O=C([O-])CO	-122.98	C00160	cpd00139
cpd15337_c0	2-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl [c0]	C19H40NO7P	0			-329.7		cpd15337
cpd03847_c0	Myristic acid [c0]	C14H27O2	-1	TUNFSRHWOTWDNC-UHFFFAOYSA-M	CCCCCCCCCCCCCC(=O)[O-]	-67.31	C06424	cpd03847
cpd03918_c0	Adenosyl cobinamide [c0]	C58H87CoN16O11	4	SCNFBFINHCZGOV-VUCSARQQSA-M	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC([NH-])=O)C(C)(C)C2CCC(=N)O.[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06508	cpd03918
cpd00322_c0	L-Isoleucine [c0]	C6H13NO2	0	AGPKZVBTJJNPAG-WHFBIAKZSA-N	CCC(C)C(N)C(=O)O	-84.87	C00407	cpd00322
cpd00034_e0	Zn2+ [e0]	Zn	2	PTFCDOFLOPIGGS-UHFFFAOYSA-N	[Zn+2]		C00038	cpd00034
cpd00034_c0	Zn2+ [c0]	Zn	2	PTFCDOFLOPIGGS-UHFFFAOYSA-N	[Zn+2]		C00038	cpd00034
cpd00085_c0	beta-Alanine [c0]	C3H7NO2	0	UCMIRNVEIXFBKS-UHFFFAOYSA-N	NCCC(=O)O	-86.11	C00099	cpd00085
cpd11534_c0	11-methyl-3-hydroxy-dodecanoyl-ACP [c0]	C24H45N2O9PRS	-1					cpd11534
cpd11535_c0	11-methyl-trans-dodec-2-enoyl-ACP [c0]	C24H43N2O8PRS	-1					cpd11535
cpd03126_c0	(2E)-Hexadecenoyl-CoA [c0]	C37H60N7O17P3S	-4	JUPAQFRKPHPXLD-MSHHSVQMSA-J	CCCCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-742.34	C05272	cpd03126
cpd00115_c0	dATP [c0]	C10H13N5O12P3	-3	SUYVUBYJARFZHO-RRKCRQDMSA-K	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1	-634.01	C00131	cpd00115
cpd00177_c0	dADP [c0]	C10H13N5O9P2	-2	DAEAPNUQQAICNR-RRKCRQDMSA-L	Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)([O-])[O-])O1	-426.01	C00206	cpd00177
cpd00288_c0	D-Glucosamine phosphate [c0]	C6H13NO8P	-1	XHMJOUIAFHJHBW-IVMDWMLBSA-M	NC1C(O)OC(COP(=O)([O-])O)C(O)C1O	-395.53	C00352	cpd00288
cpd02535_c0	2,3-Dihydroxy-3-methylvalerate [c0]	C6H11O4	-1	PDGXJDXVGMHUIR-UJURSFKZSA-M	CCC(C)(O)C(O)C(=O)[O-]	-159.58	C04104	cpd02535
cpd02882_c0	4--1-D-Ribitylamino-5-aminouracil [c0]	C9H16N4O6	0	XKQZIXVJVUPORE-RPDRRWSUSA-N	Nc1c(O)nc(O)nc1NCC(O)C(O)C(O)CO	-189.57	C04732	cpd02882
cpd02656_c0	6-7-Dimethyl-8--1-D-ribityllumazine [c0]	C13H17N4O6	-1	SXDXRJZUAJBNFL-XKSSXDPKSA-M	Cc1nc2c([O-])nc(=O)nc-2n(CC(O)C(O)C(O)CO)c1C	-124.62	C04332	cpd02656
cpd15700_c0	Diisohexadecanoylphosphatidylethanolamine [c0]	C37H74NO8P	0			-344.85		cpd15700
cpd02227_c0	S-Ribosylhomocysteine [c0]	C9H17NO6S	0	IQFWYNFDWRYSRA-OEQWSMLSSA-N	NC(CCSCC1OC(O)C(O)C1O)C(=O)O	-212.38	C03539	cpd02227
cpd11582_c0	ala-L-Thr-L [c0]	C7H14N2O4	0			-155.11		cpd11582
cpd00161_c0	L-Threonine [c0]	C4H9NO3	0	AYFVYJQAPQTCCC-GBXIJSLDSA-N	CC(O)C(N)C(=O)O	-124.34	C00188	cpd00161
cpd11501_c0	6-methyl-3-hydroxy-octanoyl-ACP [c0]	C20H37N2O9PRS	-1					cpd11501
cpd00117_c0	D-Alanine [c0]	C3H7NO2	0	QNAYBMKLOCPYGJ-UWTATZPHSA-N	CC(N)C(=O)O	-87.92	C00133	cpd00117
cpd00186_c0	D-Glutamate [c0]	C5H8NO4	-1	WHUUTDBJXJRKMK-GSVOUGTGSA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00217	cpd00186
cpd00094_c0	2-Oxobutyrate [c0]	C4H5O3	-1	TYEYBOSBBBHJIV-UHFFFAOYSA-M	CCC(=O)C(=O)[O-]	-111.07	C00109	cpd00094
cpd15341_c0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) [c0]	C23H48NO7P	0			-323.22		cpd15341
cpd00249_e0	Uridine [e0]	C9H12N2O6	0	DRTQHJPVMGBUCF-XVFCMESISA-N	O=c1nc(O)ccn1C1OC(CO)C(O)C1O	-185.27	C00299	cpd00249
cpd00214_e0	Palmitate [e0]	C16H31O2	-1	IPCSVZSSVZVIGE-UHFFFAOYSA-M	CCCCCCCCCCCCCCCC(=O)[O-]	-64.07	C00249	cpd00214
cpd00101_c0	ribose-5-phosphate [c0]	C5H9O8P	-2	PPQRONHOSHZGFQ-LMVFSUKVSA-L	O=CC(O)C(O)C(O)COP(=O)([O-])[O-]	-392.04	C00117	cpd00101
cpd01716_c0	3-Dehydroshikimate [c0]	C7H7O5	-1	SLWWJZMPHJJOPH-PHDIDXHHSA-M	O=C([O-])C1=CC(=O)C(O)C(O)C1	-166.28	C02637	cpd01716
cpd00077_c0	Catechol [c0]	C6H6O2	0	YCIMNLLNPGFGHC-UHFFFAOYSA-N	Oc1ccccc1O	-49.38	C00090	cpd00077
cpd01630_c0	cis,cis-Muconate [c0]	C6H4O4	-2	TXXHDPDFNKHHGW-CCAGOZQPSA-L	O=C([O-])C=CC=CC(=O)[O-]	-122.92	C02480	cpd01630
cpd00638_c0	Deamido-NAD [c0]	C21H24N6O15P2	-2	SENPVEZBRZQVST-HISDBWNOSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OCC2OC([n+]3cccc(C(=O)[O-])c3)C(O)C2O)C(O)C1O	-572.03	C00857	cpd00638
cpd11475_c0	(2E)-Decenoyl-[acp] [c0]	C21H37N2O8PRS	-2				C05754	cpd11475
cpd00145_c0	Hydroxypyruvate [c0]	C3H3O4	-1	HHDDCCUIIUWNGJ-UHFFFAOYSA-M	O=C([O-])C(=O)CO	-148.92	C00168	cpd00145
cpd00663_c0	Acrylyl-CoA [c0]	C24H35N7O17P3S	-3	POODSGUMUCVRTR-IEXPHMLFSA-J	C=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-764.06	C00894	cpd00663
cpd15360_c0	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol [c0]	C48H74O4	0	JCTZZCUQMAEFJG-WDXILIIOSA-N	COC1=C(O)C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	106.15		cpd15360
cpd15329_c0	1-octadecanoyl-sn-glycerol 3-phosphate [c0]	C21H41O7P	-2	LAYXSTYJRSVXIH-HXUWFJFHSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)([O-])[O-]	-340.21		cpd15329
cpd01982_c0	5-Phosphoribosylamine [c0]	C5H11NO7P	-1	SKCBPEVYGOQGJN-TXICZTDVSA-M	NC1OC(COP(=O)([O-])O)C(O)C1O	-358.87	C03090	cpd01982
cpd08288_c0	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol [c0]	C14H22N3O17P3	-4	HTJXTKBIUVFUAR-XHIBXCGHSA-J	CC(CO)(OP(=O)([O-])[O-])C(O)COP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O	-858.59	C11436	cpd08288
cpd08301_c0	2-C-methyl-D-erythritol2-4-cyclodiphosphate [c0]	C5H10O9P2	-2	SFRQRNJMIIUYDI-UHNVWZDZSA-L	CC1(CO)OP(=O)([O-])OP(=O)([O-])OCC1O	-486.44	C11453	cpd08301
cpd15366_c0	(R)-3-hydroxy-cis-dodec-5-enoyl-[acyl-carrier protein] [c0]	C23H41N2O9PRS	-1					cpd15366
cpd15569_c0	trans-3-cis-5-dodecenoyl-[acyl-carrier protein] [c0]	C23H39N2O8PRS	-1					cpd15569
cpd00142_c0	Acetoacetate [c0]	C4H5O3	-1	WDJHALXBUFZDSR-UHFFFAOYSA-M	CC(=O)CC(=O)[O-]	-113.53	C00164	cpd00142
cpd00178_c0	Acetone [c0]	C3H6O	0	CSCPPACGZOOCGX-UHFFFAOYSA-N	CC(C)=O	-38.52	C00207	cpd00178
cpd00289_c0	Geranylgeranyl diphosphate [c0]	C20H34O7P2	-2	OINNEUNVOZHBOX-QIRCYJPOSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-354.91	C00353	cpd00289
cpd15526_c0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate [c0]	C39H76O8P	-1			-351.74		cpd15526
cpd15421_c0	CDP-1,2-dioctadecanoylglycerol [c0]	C48H87N3O15P2	-2	PDCWLWQTNQCGRI-IGIWICMZSA-L	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC	-631.12		cpd15421
cpd04920_c0	D-Glycero-D-manno-heptose1-phosphate [c0]	C7H13O10P	-2	KMEJCSKJXSBBAN-QTNLNCNHSA-L	O=P([O-])([O-])OC1OC(C(O)CO)C(O)C(O)C1O	-467.2	C07838	cpd04920
cpd02991_c0	phosphoribulosylformimino-AICAR-phosphate [c0]	C15H22N5O15P2	-3	BLKFNHOCHNCLII-GHVQHMAVSA-J	NC(=O)c1ncn(C2OC(COP(=O)([O-])[O-])C(O)C2O)c1NC=NCC(=O)C(O)C(O)COP(=O)([O-])[O-]	-651.25	C04916	cpd02991
cpd15721_c0	Diisohexadecanoylphosphatidylglycerophosphate [c0]	C38H74O13P2	-2			-629.02		cpd15721
cpd15684_c0	CDP-1,2-dianteisoheptadecanoylglycerol [c0]	C46H83N3O15P2	-2			-637.98		cpd15684
cpd15690_c0	Dianteisoheptadecanoylphosphatidylserine [c0]	C40H76NO10P	-2			-422.26		cpd15690
cpd11481_c0	R-3-hydroxypalmitoyl-acyl-carrierprotein- [c0]	C27H51N2O9PRS	-1				C04633	cpd11481
cpd11485_c0	3-oxohexadecanoyl-acp [c0]	C27H50N2O9PRS	-2				C05762	cpd11485
cpd11579_e0	ethanesulfonate [e0]	C2H5O3S	-1	CCIVGXIOQKPBKL-UHFFFAOYSA-M	CCS(=O)(=O)[O-]	-125.782		cpd11579
cpd11579_c0	ethanesulfonate [c0]	C2H5O3S	-1	CCIVGXIOQKPBKL-UHFFFAOYSA-M	CCS(=O)(=O)[O-]	-125.782		cpd11579
cpd00150_c0	HCN [c0]	CHN	0	LELOWRISYMNNSU-UHFFFAOYSA-N	C#N		C00177	cpd00150
cpd01211_c0	Thiocyanate [c0]	CNS	-1	ZMZDMBWJUHKJPS-UHFFFAOYSA-M	N#C[S-]	22.2	C01755	cpd01211
cpd00210_e0	Taurine [e0]	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245	cpd00210
cpd00210_c0	Taurine [c0]	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245	cpd00210
cpd00182_c0	Adenosine [c0]	C10H13N5O4	0	OIRDTQYFTABQOQ-KQYNXXCUSA-N	Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-45.35	C00212	cpd00182
cpd15510_c0	two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain) [c0]	C77H119N15O41	-4	YJNGRCZHKAYCMA-VZNOAHCOSA-K	CC([O-])=NC1=COC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(=O)O)C3N=C(C)O)C(O)C2N=C(C)[O-])C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(O)=NC(C)C(O)=NC(C)C(=O)O			cpd15510
cpd03517_c0	Biotinyl-5-AMP [c0]	C20H27N7O9PS	-1	UTQCSTJVMLODHM-RHCAYAJFSA-M	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OC(=O)CCCCC2SCC3N=C([O-])NC32)C(O)C1O	-289.37	C05921	cpd03517
cpd12847_c0	Apo-[carboxylase] [c0]	C7H13N3O2R2	0				C06249	cpd12847
cpd15323_c0	1-Acyl-sn-glycero-3-phosphoglycerol octadecanoyl [c0]	C24H48O9P	-1			-394.89		cpd15323
cpd00060_c0	L-Methionine [c0]	C5H11NO2S	0	FFEARJCKVFRZRR-BYPYZUCNSA-N	CSCCC(N)C(=O)O	-75.91	C00073	cpd00060
cpd15370_c0	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein] [c0]	C29H53N2O9PRS	-1					cpd15370
cpd15568_c0	trans-3-cis-11-vacceoyl-[acyl-carrier protein] [c0]	C29H51N2O8PRS	-1					cpd15568
cpd15603_c0	Gly-Cys [c0]	C5H10N2O3S	0					cpd15603
cpd15330_c0	1-tetradec-7-enoyl-sn-glycerol 3-phosphate [c0]	C17H32O7P	-1			-324.33		cpd15330
cpd15298_c0	tetradecenoate [c0]	C14H25O2	-1			-45.61		cpd15298
cpd00138_c0	D-Mannose [c0]	C6H12O6	0	WQZGKKKJIJFFOK-PQMKYFCFSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00159	cpd00138
cpd00264_e0	Spermidine [e0]	C7H22N3	3	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	[NH3+]CCCC[NH2+]CCC[NH3+]	4.79	C00315	cpd00264
cpd02172_c0	Solanesyl diphosphate [c0]	C45H74O7P2	-2	IVLBHBFTRNVIAP-MEGGAXOGSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-214.46	C04145	cpd02172
cpd02419_c0	Nonaprenyl-4-hydroxybenzoate [c0]	C52H77O3	-1	YKKKMRBEPIZPBH-XWEAJCOCSA-M	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1[O-]	157.03	C03885	cpd02419
cpd15395_c0	applipoprotein [c0]	C3H6NOR2S	1					cpd15395
cpd15531_c0	phosphatidylethanolamine dihexadecanoyl [c0]	C37H74NO8P	0			-341.23		cpd15531
cpd11959_c0	Lipoprotein [c0]	C19H35NO2R2S	0				C01834	cpd11959
cpd15521_c0	1,2-didodecanoyl-sn-glycerol 3-phosphate [c0]	C27H52O8P	-1			-371.18		cpd15521
cpd15417_c0	CDP-1,2-didodecanoylglycerol [c0]	C36H63N3O15P2	-2			-650.56		cpd15417
cpd00146_c0	Carbamoylphosphate [c0]	CH2NO5P	-2	FFQKYPRQEYGKAF-UHFFFAOYSA-L	N=C([O-])OP(=O)([O-])O	-310.26	C00169	cpd00146
cpd01027_c0	Oxamate [c0]	C2H2NO3	-1	SOWBFZRMHSNYGE-UHFFFAOYSA-M	NC(=O)C(=O)[O-]	-121.3	C01444	cpd01027
cpd00596_c0	Oxalurate [c0]	C3H3N2O4	-1	UWBHMRBRLOJJAA-UHFFFAOYSA-M	N=C(O)N=C([O-])C(=O)O	-153.5	C00802	cpd00596
cpd15354_c0	2-hexadec-9-enoyl-sn-glycerol 3-phosphate [c0]	C19H36O7P	-1			-321.09		cpd15354
cpd00532_c0	O2- [c0]	O2	-1	OUUQCZGPVNCOIJ-UHFFFAOYSA-M	[O][O-]	6.9	C00704	cpd00532
cpd11517_c0	14-methyl-3-hydroxy-hexa-decanoyl-ACP [c0]	C28H53N2O9PRS	-1					cpd11517
cpd11518_c0	14-methyl-trans-hexa-dec-2-enoyl-ACP [c0]	C28H51N2O8PRS	-1					cpd11518
cpd11480_c0	D-3-Hydroxydodecanoyl-[acp] [c0]	C23H43N2O9PRS	-2				C05757	cpd11480
cpd00630_c0	3-Oxoadipate [c0]	C6H6O5	-2	RTGHRDFWYQHVFW-UHFFFAOYSA-L	O=C([O-])CCC(=O)CC(=O)[O-]	-189.74	C00846	cpd00630
cpd01507_c0	3-Oxoadipyl-CoA [c0]	C27H42N7O20P3S	-4	VKKKAAPGXHWXOO-BIEWRJSYSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(=O)CCC(=O)[O-]	-888.82	C02232	cpd01507
cpd02083_c0	CoproporphyrinogenIII [c0]	C36H40N4O8	-4	NIUVHXTXUXOFEB-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2		C03263	cpd02083
cpd00791_c0	ProtoporphyrinogenIX [c0]	C34H38N4O4	-2	UHSGPDMIQQYNAX-UHFFFAOYSA-L	C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2		C01079	cpd00791
cpd03091_c0	5'-Deoxyadenosine [c0]	C10H13N5O3	0	XGYIMTFOTBMPFP-KQYNXXCUSA-N	CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	-9.12	C05198	cpd03091
cpd11525_c0	7-methyl-3-oxo-octanoyl-ACP [c0]	C20H35N2O9PRS	-1					cpd11525
cpd04122_c0	Aminoacetaldehyde [c0]	C2H6NO	1	LYIIBVSRGJSHAV-UHFFFAOYSA-O	[NH3+]CC=O	-35.03	C06735	cpd04122
cpd00156_c0	L-Valine [c0]	C5H11NO2	0	KZSNJWFQEVHDMF-BYPYZUCNSA-N	CC(C)C(N)C(=O)O	-86.49	C00183	cpd00156
cpd00939_c0	Toxopyrimidine [c0]	C6H9N3O	0	VUTBELPREDJDDH-UHFFFAOYSA-N	Cc1ncc(CO)c(=N)[nH]1	8.46	C01279	cpd00939
cpd02775_c0	4-Amino-5-phosphomethyl-2-methylpyrimidine [c0]	C6H8N3O4P	-2	PKYFHKIYHBRTPI-UHFFFAOYSA-L	Cc1ncc(COP(=O)([O-])[O-])c(=N)[nH]1	-204.04	C04556	cpd02775
cpd11587_c0	Ala-Gln [c0]	C8H15N3O4	0	HJCMDXDYPOUFDY-WHFBIAKZSA-N	CC(N)C(O)=NC(CCC(=N)O)C(=O)O	-152.46		cpd11587
cpd02835_c0	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine [c0]	C43H75N3O20P2	-2	KOJCFMYSTWNMQW-RUAJDYCTSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C1N=C([O-])CC(O)CCCCCCCCCCC	-831.55	C04652	cpd02835
cpd02930_c0	Lipid X [c0]	C34H64NO12P	-2	HEHQDWUWJVPREQ-XQJZMFRCSA-L	CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)([O-])O)C1N=C([O-])CC(O)CCCCCCCCCCC	-499.78	C04824	cpd02930
cpd00143_c0	Phenylpyruvate [c0]	C9H7O3	-1	BTNMPGBKDVTSJY-UHFFFAOYSA-M	O=C([O-])C(=O)Cc1ccccc1	-75.82	C00166	cpd00143
cpd00706_c0	Mercaptopyruvate [c0]	C3H3O3S	-1	OJOLFAIGOXZBCI-UHFFFAOYSA-M	O=C([O-])C(=O)CS	-108.164	C00957	cpd00706
cpd15538_c0	Phosphatidylglycerol dihexadecanoyl [c0]	C38H74O10P	-1			-412.9		cpd15538
cpd15346_c0	2-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl [c0]	C22H44O9P	-1			-398.13		cpd15346
cpd00355_c0	Nicotinamide ribonucleotide [c0]	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455	cpd00355
cpd02016_c0	N-Ribosylnicotinamide [c0]	C11H15N2O5	1	JLEBZPBDRKPWTD-TURQNECASA-O	N=C(O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	-125.24	C03150	cpd02016
cpd11583_c0	Ala-Leu [c0]	C9H18N2O3	0	RDIKFPRVLJLMER-BQBZGAKWSA-N	CC(C)CC(N=C(O)C(C)N)C(=O)O	-115.64		cpd11583
cpd00809_c0	O-Phospho-L-homoserine [c0]	C4H8NO6P	-2	FXDNYOANAXWZHG-VKHMYHEASA-L	NC(CCOP(=O)([O-])O)C(=O)[O-]	-335.03	C01102	cpd00809
cpd00653_c0	D-Galactonate [c0]	C6H11O7	-1	RGHNJXZEOKUKBD-MGCNEYSASA-M	O=C([O-])C(O)C(O)C(O)C(O)CO	-268.66	C00880	cpd00653
cpd00894_c0	2-Dehydro-3-deoxy-D-galactonate [c0]	C6H9O6	-1	WPAMZTWLKIDIOP-NQXXGFSBSA-M	O=C([O-])C(=O)CC(O)C(O)CO	-220.14	C01216	cpd00894
cpd00039_c0	L-Lysine [c0]	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047	cpd00039
cpd00840_c0	L-beta-Lysine [c0]	C6H15N2O2	1	QKEWQOJCHPFEAF-YFKPBYRVSA-O	NC(CCC[NH3+])CC(=O)O	-84.04	C01142	cpd00840
cpd08287_c0	4--cytidine5-diphospho-2-C-methyl-D-erythritol [c0]	C14H23N3O14P2	-2	YFAUKWZNPVBCFF-XHIBXCGHSA-L	CC(O)(CO)C(O)COP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O	-646.09	C11435	cpd08287
cpd15552_c0	phosphatidylserine didodecanoyl [c0]	C30H56NO10P	-2			-434.84		cpd15552
cpd15528_c0	phosphatidylethanolamine didodecanoyl [c0]	C29H58NO8P	0			-354.19		cpd15528
cpd00169_c0	3-Phosphoglycerate [c0]	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd00523_c0	Trehalose 6-phosphate [c0]	C12H21O14P	-2	LABSPYBHMPDTEL-LIZSDCNHSA-L	O=P([O-])([O-])OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	-589.26	C00689	cpd00523
cpd11592_c0	gly-glu-L [c0]	C7H11N2O5	-1			-194.71		cpd11592
cpd02484_c0	Inositol 3-phosphate [c0]	C6H11O9P	-2	INAPMGSXUVUWAF-PTQMNWPWSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C04006	cpd02484
cpd00932_c0	5-O--1-Carboxyvinyl-3-phosphoshikimate [c0]	C10H9O10P	-4	QUTYKIXIUDQOLK-PRJMDXOYSA-J	C=C(OC1CC(C(=O)[O-])=CC(OP(=O)([O-])[O-])C1O)C(=O)[O-]	-427.57	C01269	cpd00932
cpd03127_c0	(2E)-Tetradecenoyl-CoA [c0]	C35H56N7O17P3S	-4	MBCVYCOKMMMWLX-YYMFEJJQSA-J	CCCCCCCCCCCC=CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-745.58	C05273	cpd03127
cpd11542_c0	15-methyl-3-hydroxy-hexa-decanoyl-ACP [c0]	C28H53N2O9PRS	-1					cpd11542
cpd15167_c0	cdiGMP [c0]	C20H22N10O14P2	-2	PKFDLKSEZWEFGL-MHARETSRSA-L	N=c1nc([O-])c2ncn(C3OC4COP(=O)(O)OC5C(COP(=O)(O)OC4C3O)OC(n3cnc4c([O-])nc(=N)[nH]c43)C5O)c2[nH]1		C16463	cpd15167
cpd00065_c0	L-Tryptophan [c0]	C11H12N2O2	0	QIVBCDIJIAJPQS-VIFPVBQESA-N	NC(Cc1c[nH]c2ccccc12)C(=O)O	-25	C00078	cpd00065
cpd00119_c0	L-Histidine [c0]	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135	cpd00119
cpd11463_c0	Protein [c0]	C4H5N2O3R2	-1				C00017	cpd11463
cpd11433_c0	fa12 [c0]	C17H33O2	-1			-64.26		cpd11433
cpd11434_c0	fa12coa [c0]	C38H65N7O17P3S	-3			-763.34		cpd11434
cpd00043_c0	UDP-galactose [c0]	C15H22N2O17P2	-2	HSCJRCZFDFQWRP-LNYDKVEPSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00052	cpd00043
cpd00035_e0	L-Alanine [e0]	C3H7NO2	0	QNAYBMKLOCPYGJ-REOHCLBHSA-N	CC(N)C(=O)O	-87.92	C00041	cpd00035
